"LemmeID"	"Frequence"	"Token"	"POS"	"Lemme"	"Statut"	"Commentaire"	"ASCF"	"ProposedBy"	"CheckedBy"	"LastUpdate"	"ID"	"Validated"
"33071"	"3723"	"syndical"	"ADJ"	"syndical"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"366"	"FALSE"
"33072"	"3718"	"italien"	"ADJ"	"italien"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"367"	"FALSE"
"33073"	"3718"	"clinique"	"ADJ"	"clinique"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"368"	"FALSE"
"33074"	"3716"	"militant"	"ADJ"	"militant"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"369"	"FALSE"
"33075"	"3716"	"Humanité"	"ADJ"	"humanité"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"370"	"FALSE"
"33076"	"3707"	"immeuble"	"ADJ"	"immeuble"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"371"	"FALSE"
"33077"	"3702"	"bancaire"	"ADJ"	"bancaire"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"372"	"FALSE"
"33078"	"3699"	"visible"	"ADJ"	"visible"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"373"	"FALSE"
"33079"	"3697"	"standard"	"ADJ"	"standard"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"374"	"FALSE"
"33080"	"3670"	"équivalent"	"ADJ"	"équivalent"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"375"	"FALSE"
"33081"	"3669"	"Motif"	"ADJ"	"motif"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"376"	"FALSE"
"33082"	"3661"	"Soeur"	"ADJ"	"soeur"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"377"	"FALSE"
"33084"	"3633"	"parfait"	"ADJ"	"parfait"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"378"	"FALSE"
"33085"	"3630"	"pire"	"ADJ"	"pire"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"379"	"FALSE"
"33086"	"3630"	"associatif"	"ADJ"	"associatif"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"380"	"FALSE"
"33088"	"3623"	"BAIN"	"ADJ"	"bain"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"381"	"FALSE"
"33089"	"3620"	"aérien"	"ADJ"	"aérien"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"382"	"FALSE"
"33090"	"3610"	"indicateur"	"ADJ"	"indicateur"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"383"	"FALSE"
"33091"	"3597"	"parlementaire"	"ADJ"	"parlementaire"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"384"	"FALSE"
"33092"	"3596"	"circulaire"	"ADJ"	"circulaire"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"385"	"FALSE"
"33093"	"3595"	"Festival"	"ADJ"	"festival"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"386"	"FALSE"
"33095"	"3570"	"maternel"	"ADJ"	"maternel"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"387"	"FALSE"
"33096"	"3566"	"anniversaire"	"ADJ"	"anniversaire"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"388"	"FALSE"
"33097"	"3553"	"vaste"	"ADJ"	"vaste"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"389"	"FALSE"
"33098"	"3551"	"secondaire"	"ADJ"	"secondaire"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"390"	"FALSE"
"33099"	"3547"	"Douleur"	"ADJ"	"douleur"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"391"	"FALSE"
"33100"	"3536"	"Répertoire"	"ADJ"	"répertoire"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"392"	"FALSE"
"33102"	"3516"	"rond"	"ADJ"	"rond"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"393"	"FALSE"
"33103"	"3508"	"Maintien"	"ADJ"	"maintien"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"394"	"FALSE"
"33104"	"3508"	"immédiat"	"ADJ"	"immédiat"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"395"	"FALSE"
"33108"	"3459"	"trouble"	"ADJ"	"trouble"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"396"	"FALSE"
"33109"	"3459"	"jaune"	"ADJ"	"jaune"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"397"	"FALSE"
"33110"	"3452"	"virtuel"	"ADJ"	"virtuel"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"398"	"FALSE"
"33111"	"3450"	"Navigateur"	"ADJ"	"navigateur"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"399"	"FALSE"
"33112"	"3436"	"bénéficiaire"	"ADJ"	"bénéficiaire"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"400"	"FALSE"
"33113"	"3432"	"institutionnel"	"ADJ"	"institutionnel"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"401"	"FALSE"
"33114"	"3429"	"démocratique"	"ADJ"	"démocratique"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"402"	"FALSE"
"33115"	"3422"	"constant"	"ADJ"	"constant"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"403"	"FALSE"
"33117"	"3399"	"blogs"	"ADJ"	"blogs"	"VN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"404"	"FALSE"
"33118"	"3398"	"calme"	"ADJ"	"calme"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"405"	"FALSE"
"33119"	"3382"	"technicien"	"ADJ"	"technicien"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"406"	"FALSE"
"33120"	"3379"	"extrême"	"ADJ"	"extrême"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"407"	"FALSE"
"33121"	"3374"	"Cent"	"ADJ"	"cent"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"408"	"FALSE"
"33123"	"3348"	"volontaire"	"ADJ"	"volontaire"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"409"	"FALSE"
"33124"	"3339"	"hospitalier"	"ADJ"	"hospitalier"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"410"	"FALSE"
"33125"	"3334"	"portable"	"ADJ"	"portable"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"411"	"FALSE"
"33126"	"3330"	"solide"	"ADJ"	"solide"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"412"	"FALSE"
"33127"	"3329"	"touristique"	"ADJ"	"touristique"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"413"	"FALSE"
"33128"	"3323"	"définitif"	"ADJ"	"définitif"			"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"414"	"FALSE"
"33129"	"3320"	"franc"	"ADJ"	"franc"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"415"	"FALSE"
"33130"	"3303"	"Huit"	"ADJ"	"huit"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"416"	"FALSE"
"33131"	"3297"	"évident"	"ADJ"	"évident"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"417"	"FALSE"
"33133"	"3291"	"massif"	"ADJ"	"massif"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"418"	"FALSE"
"33134"	"3282"	"tissu"	"ADJ"	"tissu"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"419"	"FALSE"
"33135"	"3274"	"visuel"	"ADJ"	"visuel"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"420"	"FALSE"
"33136"	"3274"	"ennemi"	"ADJ"	"ennemi"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"421"	"FALSE"
"33138"	"3244"	"stagiaire"	"ADJ"	"stagiaire"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"422"	"FALSE"
"33139"	"3237"	"vendeur"	"ADJ"	"vendeur"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"423"	"FALSE"
"33140"	"3234"	"manuel"	"ADJ"	"manuel"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"424"	"FALSE"
"33141"	"3218"	"agréable"	"ADJ"	"agréable"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"425"	"FALSE"
"33142"	"3206"	"optique"	"ADJ"	"optique"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"426"	"FALSE"
"33143"	"3202"	"plastique"	"ADJ"	"plastique"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"427"	"FALSE"
"33145"	"3193"	"rose"	"ADJ"	"rose"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"428"	"FALSE"
"33146"	"3170"	"éthique"	"ADJ"	"éthique"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"429"	"FALSE"
"33148"	"3152"	"écologique"	"ADJ"	"écologique"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"430"	"FALSE"
"33149"	"3149"	"intervenant"	"ADJ"	"intervenant"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"431"	"FALSE"
"33150"	"3139"	"végétal"	"ADJ"	"végétal"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"432"	"FALSE"
"33153"	"3133"	"fixe"	"ADJ"	"fixe"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"433"	"FALSE"
"33154"	"3131"	"identique"	"ADJ"	"identique"			"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"434"	"FALSE"
"33155"	"3129"	"fameuse"	"ADJ"	"fameux"			"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"435"	"FALSE"
"33156"	"3125"	"compétent"	"ADJ"	"compétent"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"436"	"FALSE"
"33158"	"3114"	"Vingt"	"ADJ"	"vingt"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"437"	"FALSE"
"33161"	"3092"	"sonore"	"ADJ"	"sonore"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"438"	"FALSE"
"33164"	"3082"	"climatique"	"ADJ"	"climatique"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"439"	"FALSE"
"33165"	"3077"	"musulman"	"ADJ"	"musulman"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"440"	"FALSE"
"33166"	"3066"	"fonctionnel"	"ADJ"	"fonctionnel"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"441"	"FALSE"
"33169"	"3043"	"superbe"	"ADJ"	"superbe"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"442"	"FALSE"
"33170"	"3037"	"chimique"	"ADJ"	"chimique"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"443"	"FALSE"
"33171"	"3010"	"juif"	"ADJ"	"juif"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"444"	"FALSE"
"33173"	"3005"	"sommaire"	"ADJ"	"sommaire"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"445"	"FALSE"
"33174"	"3003"	"Amateur"	"ADJ"	"amateur"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"446"	"FALSE"
"33175"	"2990"	"fol"	"ADJ"	"fou"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"447"	"FALSE"
"33177"	"2987"	"catholique"	"ADJ"	"catholique"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"448"	"FALSE"
"33178"	"2976"	"énergétique"	"ADJ"	"énergétique"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"449"	"FALSE"
"33179"	"2974"	"fidèle"	"ADJ"	"fidèle"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"450"	"FALSE"
"33180"	"2966"	"Résumé"	"ADJ"	"résumé"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"451"	"FALSE"
"33181"	"2943"	"solaire"	"ADJ"	"solaire"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"452"	"FALSE"
"33182"	"2941"	"suffisant"	"ADJ"	"suffisant"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"453"	"FALSE"
"33183"	"2938"	"immense"	"ADJ"	"immense"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"454"	"FALSE"
"33184"	"2938"	"Fondateur"	"ADJ"	"fondateur"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"455"	"FALSE"
"33185"	"2930"	"pénal"	"ADJ"	"pénal"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"456"	"FALSE"
"33186"	"2930"	"Ouest"	"ADJ"	"Ouest"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"457"	"FALSE"
"33187"	"2930"	"arabe"	"ADJ"	"arabe"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"458"	"FALSE"
"33188"	"2918"	"ordinaire"	"ADJ"	"ordinaire"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"459"	"FALSE"
"33189"	"2918"	"chronique"	"ADJ"	"chronique"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"460"	"FALSE"
"33190"	"2916"	"autonome"	"ADJ"	"autonome"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"461"	"FALSE"
"33191"	"2915"	"con"	"ADJ"	"con"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"462"	"FALSE"
"33193"	"2892"	"budgétaire"	"ADJ"	"budgétaire"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"463"	"FALSE"
"33194"	"2890"	"Témoin"	"ADJ"	"témoin"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"464"	"FALSE"
"33195"	"2883"	"vague"	"ADJ"	"vague"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"465"	"FALSE"
"33197"	"2869"	"significatif"	"ADJ"	"significatif"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"466"	"FALSE"
"33200"	"2866"	"marin"	"ADJ"	"marin"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"467"	"FALSE"
"33202"	"2844"	"républicain"	"ADJ"	"républicain"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"468"	"FALSE"
"33204"	"2840"	"varié"	"ADJ"	"varié"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"469"	"FALSE"
"33207"	"2827"	"multimédia"	"ADJ"	"multimédia"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"470"	"FALSE"
"33208"	"2823"	"expérimental"	"ADJ"	"expérimental"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"471"	"FALSE"
"33209"	"2817"	"négatif"	"ADJ"	"négatif"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"472"	"FALSE"
"33210"	"2800"	"prime"	"ADJ"	"prime"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"473"	"FALSE"
"33212"	"2789"	"académique"	"ADJ"	"académique"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"474"	"FALSE"
"33215"	"2775"	"accessoire"	"ADJ"	"accessoire"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"475"	"FALSE"
"33217"	"2748"	"énorme"	"ADJ"	"énorme"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"476"	"FALSE"
"33218"	"2738"	"conforme"	"ADJ"	"conforme"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"477"	"FALSE"
"33219"	"2728"	"africain"	"ADJ"	"africain"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"478"	"FALSE"
"33221"	"2717"	"composant"	"ADJ"	"composant"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"479"	"FALSE"
"33222"	"2716"	"amoureuse"	"ADJ"	"amoureux"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"480"	"FALSE"
"33223"	"2709"	"maritime"	"ADJ"	"maritime"			"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"481"	"FALSE"
"33224"	"2709"	"gras"	"ADJ"	"gras"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"482"	"FALSE"
"33225"	"2706"	"postal"	"ADJ"	"postal"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"483"	"FALSE"
"33226"	"2705"	"inutile"	"ADJ"	"inutile"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"484"	"FALSE"
"33227"	"2703"	"pertinent"	"ADJ"	"pertinent"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"485"	"FALSE"
"33228"	"2684"	"terminal"	"ADJ"	"terminal"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"486"	"FALSE"
"33230"	"2676"	"invité"	"ADJ"	"invité"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"487"	"FALSE"
"33232"	"2671"	"parallèle"	"ADJ"	"parallèle"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"488"	"FALSE"
"33234"	"2666"	"Musicien"	"ADJ"	"musicien"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"489"	"FALSE"
"33235"	"2662"	"conséquent"	"ADJ"	"conséquent"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"490"	"FALSE"
"33238"	"2646"	"sympa"	"ADJ"	"sympa"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"491"	"FALSE"
"33239"	"2642"	"occidental"	"ADJ"	"occidental"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"492"	"FALSE"
"33240"	"2632"	"étroit"	"ADJ"	"étroit"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"493"	"FALSE"
"33242"	"2623"	"Quatrième"	"ADJ"	"quatrième"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"494"	"FALSE"
"33246"	"2613"	"sec"	"ADJ"	"sec"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"495"	"FALSE"
"33247"	"2602"	"mental"	"ADJ"	"mental"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"496"	"FALSE"
"33248"	"2602"	"fondé"	"ADJ"	"fondé"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"497"	"FALSE"
"33249"	"2601"	"spatial"	"ADJ"	"spatial"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"498"	"FALSE"
"33250"	"2601"	"inconnu"	"ADJ"	"inconnu"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"499"	"FALSE"
"33251"	"2600"	"mensuel"	"ADJ"	"mensuel"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"500"	"FALSE"
"33252"	"2598"	"conducteur"	"ADJ"	"conducteur"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"501"	"FALSE"
"33253"	"2596"	"brut"	"ADJ"	"brut"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"502"	"FALSE"
"33254"	"2590"	"organique"	"ADJ"	"organique"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"503"	"FALSE"
"33256"	"2582"	"génétique"	"ADJ"	"génétique"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"504"	"FALSE"
"33257"	"2580"	"biais"	"ADJ"	"biais"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"505"	"FALSE"
"33258"	"2579"	"policier"	"ADJ"	"policier"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"506"	"FALSE"
"33259"	"2578"	"Crème"	"ADJ"	"crème"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"507"	"FALSE"
"33261"	"2574"	"antérieur"	"ADJ"	"antérieur"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"508"	"FALSE"
"33262"	"2571"	"demi"	"ADJ"	"demi"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"509"	"FALSE"
"33263"	"2570"	"inverse"	"ADJ"	"inverse"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"510"	"FALSE"
"33264"	"2568"	"remarquable"	"ADJ"	"remarquable"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"511"	"FALSE"
"33265"	"2565"	"poète"	"ADJ"	"poète"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"512"	"FALSE"
"33267"	"2559"	"facultatif"	"ADJ"	"facultatif"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"513"	"FALSE"
"33268"	"2558"	"liquide"	"ADJ"	"liquide"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"514"	"FALSE"
"33269"	"2556"	"habituel"	"ADJ"	"habituel"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"515"	"FALSE"
"33271"	"2543"	"exclusif"	"ADJ"	"exclusif"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"516"	"FALSE"
"33272"	"2528"	"esthétique"	"ADJ"	"esthétique"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"517"	"FALSE"
"33273"	"2526"	"Logistique"	"ADJ"	"logistique"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"518"	"FALSE"
"33274"	"2522"	"solidaire"	"ADJ"	"solidaire"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"519"	"FALSE"
"33275"	"2514"	"sauvage"	"ADJ"	"sauvage"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"520"	"FALSE"
"33277"	"2505"	"publicitaire"	"ADJ"	"publicitaire"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"521"	"FALSE"
"33279"	"2492"	"acide"	"ADJ"	"acide"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"522"	"FALSE"
"33280"	"2489"	"Sable"	"ADJ"	"sable"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"523"	"FALSE"
"33282"	"2487"	"précieuse"	"ADJ"	"précieux"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"524"	"FALSE"
"33283"	"2487"	"latin"	"ADJ"	"latin"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"525"	"FALSE"
"33287"	"2471"	"carré"	"ADJ"	"carré"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"526"	"FALSE"
"33288"	"2471"	"audiovisuel"	"ADJ"	"audiovisuel"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"527"	"FALSE"
"33289"	"2467"	"bénévole"	"ADJ"	"bénévole"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"528"	"FALSE"
"33291"	"2458"	"intégral"	"ADJ"	"intégral"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"529"	"FALSE"
"33292"	"2453"	"gris"	"ADJ"	"gris"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"530"	"FALSE"
"33294"	"2444"	"intéressé"	"ADJ"	"intéressé"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"531"	"FALSE"
"33295"	"2441"	"fréquent"	"ADJ"	"fréquent"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"532"	"FALSE"
"33296"	"2432"	"mineur"	"ADJ"	"mineur"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"533"	"FALSE"
"33297"	"2427"	"francophone"	"ADJ"	"francophone"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"534"	"FALSE"
"33298"	"2425"	"marchand"	"ADJ"	"marchand"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"535"	"FALSE"
"33301"	"2417"	"sacré"	"ADJ"	"sacré"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"536"	"FALSE"
"33302"	"2412"	"communal"	"ADJ"	"communal"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"537"	"FALSE"
"33304"	"2401"	"téléphonique"	"ADJ"	"téléphonique"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"538"	"FALSE"
"33306"	"2396"	"constructeur"	"ADJ"	"constructeur"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"539"	"FALSE"
"33307"	"2393"	"japonais"	"ADJ"	"japonais"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"540"	"FALSE"
"33309"	"2385"	"RECORD"	"ADJ"	"record"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"541"	"FALSE"
"33310"	"2380"	"adolescent"	"ADJ"	"adolescent"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"542"	"FALSE"
"33311"	"2379"	"extraordinaire"	"ADJ"	"extraordinaire"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"543"	"FALSE"
"33313"	"2369"	"alternatif"	"ADJ"	"alternatif"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"544"	"FALSE"
"33314"	"2365"	"romain"	"ADJ"	"romain"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"545"	"FALSE"
"33315"	"2365"	"météo"	"ADJ"	"météo"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"546"	"FALSE"
"33316"	"2365"	"concurrent"	"ADJ"	"concurrent"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"547"	"FALSE"
"33319"	"2360"	"descriptif"	"ADJ"	"descriptif"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"548"	"FALSE"
