#ID#	#ENTRY#	#ENTRY_POS#	#PARENT#	#PARENT_POS#	#ENTRY_SEM#	#PARENT_SEM#
2237	#polyglotte#	#ADJ#	#polyglottitude#	#N#	#propriété#	#PROPRIETE#
2238	#pompeux#	#ADJ#	#pompitude#	#N#	#évaluatif#	#PROPRIETE#
2239	#postmoderne#	#ADJ#	#postmodernitude#	#N#	#propriété#	#PROPRIETE#
2240	#pourpre#	#ADJ#	#pourpritude#	#N#	#couleur#	#COULEUR#
2241	#prestigieux#	#ADJ#	#prestigiositude#	#N#	#évaluatif#	#PROPRIETE#
2242	#progressif#	#ADJ#	#progressivitude#	#N#	#attitude#	#ATTITUDE#
2243	#propre#	#ADJ#	#propritude#	#N#	#physique#	#PROPRIETE#
2244	#protestant#	#ADJ#	#protestantitude#	#N#	#ethnique #	#PROPRIETE / APPARTENANCE#
2245	#pro#	#ADJ#	#protitude#	#N#	#évaluatif#	#PROPRIETE / ATTITUDE#
2246	#provisoire#	#ADJ#	#provisoiritude#	#N#	#état#	#PROPRIETE#
2247	#pur#	#ADJ#	#puritude#	#N#	#physique / attitude#	#PROPRIETE#
2248	#pénard#	#ADJ#	#pénarditude#	#N#	#attitude / évaluatif#	#PROPRIETE / ATTITUDE#
2249	#périodique#	#ADJ#	#périodicitude#	#N#	#physique#	#PROPRIETE#
2250	#quelconque#	#ADJ#	#quelconquitude#	#N#	#évaluatif#	#PROPRIETE#
2251	#rabat-joie#	#ADJ#	#rabat-joitude#	#N#	#attitude#	#ATTITUDE#
2252	#racorni#	#ADJ#	#racornitude#	#N#	#physique#	#PROPRIETE#
2253	#radical#	#ADJ#	#radicalitude#	#N#	#attitude / évaluatif#	#PROPRIETE#
2254	#raffiné#	#ADJ#	#raffinitude#	#N#	#attitude / évaluatif#	#PROPRIETE / ATTITUDE#
2255	#raisonnable#	#ADJ#	#raisonnabilitude#	#N#	#attitude / évaluatif#	#PROPRIETE / ATTITUDE#
2256	#rance#	#ADJ#	#rancitude#	#N#	#physique#	#PROPRIETE#
2257	#rarissime#	#ADJ#	#rarissimitude#	#N#	#propriété#	#PROPRIETE#
2258	#rebelle#	#ADJ#	#rebellitude#	#N#	#attitude#	#ATTITUDE#
2259	#redevable#	#ADJ#	#redevabilitude#	#N#	#propriété#	#PROPRIETE#
2260	#refoulé#	#ADJ#	#refoulitude#	#N#	#attitude#	#PROPRIETE#
2261	#riquiqui#	#ADJ#	#riquiquitude#	#N#	#physique#	#PROPRIETE#
2262	#risqué#	#ADJ#	#risquitude#	#N#	#évaluatif#	#ATTITUDE#
2263	#robuste#	#ADJ#	#robustitude#	#N#	#physique / attitude#	#PROPRIETE#
2264	#rogné#	#ADJ#	#rognitude#	#N#	#physique#	#PROPRIETE#
2265	#roman#	#ADJ#	#romanitude#	#N#	#ethnique #	#PROPRIETE / APPARTENANCE#
2266	#romanesque#	#ADJ#	#romanesquitude#	#N#	#propriété#	#PROPRIETE#
2267	#ronchon#	#ADJ#	#ronchonitude#	#N#	#attitude#	#ATTITUDE#
2268	#rond#	#ADJ#	#ronditude#	#N#	#physique#	#PROPRIETE#
2269	#roublard#	#ADJ#	#roublarditude#	#N#	#attitude#	#ATTITUDE#
2270	#rouge#	#ADJ#	#rougitude#	#N#	#couleur#	#COULEUR#
2271	#rouillé#	#ADJ#	#rouillitude#	#N#	#physique#	#PROPRIETE#
2272	#régional#	#ADJ#	#régionalitude#	#N#	#propriété / RELATIONNEL#	#PROPRIETE#
2273	#sacré#	#ADJ#	#sacritude#	#N#	#évaluatif#	#PROPRIETE#
2274	#salin#	#ADJ#	#salinitude#	#N#	#RELATIONNEL#	#TAUX#
2275	#saumâtre#	#ADJ#	#saumâtritude#	#N#	#évaluatif#	#ATTITUDE#
2276	#savant#	#ADJ#	#savantitude#	#N#	#attitude#	#ATTITUDE#
2277	#savoureux#	#ADJ#	#savourositude#	#N#	#évaluatif#	#PROPRIETE#
2278	#savoyard#	#ADJ#	#savoyarditude#	#N#	#ethnique #	#PROPRIETE / APPARTENANCE#
2279	#scolaire#	#ADJ#	#scolaritude#	#N#	#propriété / RELATIONNEL#	#PROPRIETE#
2280	#scélérat#	#ADJ#	#scélérattitude#	#N#	#attitude#	#ATTITUDE#
2281	#select#	#ADJ#	#selectitude#	#N#	#évaluatif#	#PROPRIETE#
2282	#senior#	#ADJ#	#senioritude#	#N#	#état#	#PROPRIETE / APPARTENANCE#
2283	#sensuel#	#ADJ#	#sensualitude#	#N#	#physique / attitude#	#PROPRIETE / ATTITUDE#
2284	#sexiste#	#ADJ#	#sexistitude#	#N#	#attitude#	#ATTITUDE#
2285	#sicilien#	#ADJ#	#sicilianitude#	#N#	#ethnique #	#PROPRIETE / APPARTENANCE#
2286	#sidéré#	#ADJ#	#sidéritude#	#N#	#attitude#	#PROPRIETE#
2287	#sinistre#	#ADJ#	#sinistritude#	#N#	#évaluatif#	#PROPRIETE / ATTITUDE#
2288	#slovène#	#ADJ#	#slovénitude#	#N#	#ethnique #	#PROPRIETE / APPARTENANCE#
2289	#socialiste#	#ADJ#	#socialistitude#	#N#	#idéologique#	#PROPRIETE / OCCURRENCE#
2290	#sombre#	#ADJ#	#sombritude#	#N#	#chromatique / attitude#	#PROPRIETE / ATTITUDE#
2291	#stable#	#ADJ#	#stabilitude#	#N#	#physique / attitude#	#PROPRIETE#
2292	#stupide#	#ADJ#	#stupiditude#	#N#	#attitude#	#PROPRIETE / ATTITUDE#
2293	#suffisant#	#ADJ#	#suffisantitude#	#N#	#attitude#	#ATTITUDE#
2294	#surfait#	#ADJ#	#surfaititude#	#N#	#évaluatif#	#PROPRIETE / ATTITUDE#
2295	#syndical#	#ADJ#	#syndicalitude#	#N#	#propriété / RELATIONNEL#	#PROPRIETE#
2296	#séductif#	#ADJ#	#séductivitude#	#N#	#attitude / évaluatif#	#ATTITUDE#
2297	#sérieux#	#ADJ#	#sérieusitude#	#N#	#attitude#	#PROPRIETE#
2298	#sérénissime#	#ADJ#	#sérénissimitude#	#N#	#évaluatif#	#PROPRIETE#
2299	#sévère#	#ADJ#	#sévéritude#	#N#	#attitude#	#ATTITUDE#
2300	#tamoul#	#ADJ#	#tamoulitude#	#N#	#ethnique #	#PROPRIETE / APPARTENANCE#
2301	#temporel#	#ADJ#	#temporalitude#	#N#	#propriété / RELATIONNEL#	#PROPRIETE#
2302	#tenable#	#ADJ#	#tenabilitude#	#N#	#évaluatif#	#PROPRIETE#
2303	#terrestre#	#ADJ#	#terrestritude#	#N#	#physique#	#PROPRIETE#
2304	#terroriste#	#ADJ#	#terroristitude#	#N#	#propriété#	#PROPRIETE / ATTITUDE#
2305	#timoré#	#ADJ#	#timoritude#	#N#	#attitude#	#ATTITUDE#
2306	#toqué#	#ADJ#	#toquitude#	#N#	#attitude#	#ATTITUDE#
2307	#total#	#ADJ#	#totalitude#	#N#	#propriété#	#PROPRIETE#
2308	#touffu#	#ADJ#	#touffuitude#	#N#	#physique#	#PROPRIETE#
2309	#toulousain#	#ADJ#	#toulousainitude#	#N#	#ethnique #	#PROPRIETE / APPARTENANCE#
2310	#toxique#	#ADJ#	#toxicitude#	#N#	#physique#	#PROPRIETE#
2311	#triste#	#ADJ#	#tristitude#	#N#	#psychologique#	#PROPRIETE / ATTITUDE / OCCURRENCE#
2312	#trépidant#	#ADJ#	#trépidantitude#	#N#	#évaluatif#	#PROPRIETE#
2313	#underground#	#ADJ#	#undergrounditude#	#N#	#attitude#	#PROPRIETE / ATTITUDE#
2314	#valaisan#	#ADJ#	#valaisanitude#	#N#	#ethnique #	#PROPRIETE / APPARTENANCE#
2315	#valide#	#ADJ#	#validitude#	#N#	#propriété#	#PROPRIETE#
2316	#vaudois#	#ADJ#	#vaudoisitude#	#N#	#ethnique #	#PROPRIETE / APPARTENANCE#
2317	#velu#	#ADJ#	#velutitude#	#N#	#physique#	#PROPRIETE#
2318	#vespéral#	#ADJ#	#vespéralitude#	#N#	#propriété / RELATIONNEL#	#PROPRIETE#
2319	#victime#	#ADJ#	#victimitude#	#N#	#attitude#	#ATTITUDE#
2320	#vide#	#ADJ#	#viditude#	#N#	#physique#	#PROPRIETE / ATTITUDE#
2321	#vieux#	#ADJ#	#vieillitude#	#N#	#physique#	#PROPRIETE#
2322	#vierge#	#ADJ#	#viergitude#	#N#	#physique#	#ATTITUDE#
2323	#vigilant#	#ADJ#	#vigilantitude#	#N#	#attitude#	#ATTITUDE#
2324	#viking#	#ADJ#	#vikingitude#	#N#	#ethnique #	#PROPRIETE / APPARTENANCE#
2325	#vivace#	#ADJ#	#vivacitude#	#N#	#physique / attitude#	#PROPRIETE / ATTITUDE#
2326	#vénal#	#ADJ#	#vénalitude#	#N#	#attitude#	#ATTITUDE#
2327	#waterproof#	#ADJ#	#waterproofitude#	#N#	#physique#	#PROPRIETE#
2328	#xénophobe#	#ADJ#	#xénophobitude#	#N#	#propriété / attitude#	#ATTITUDE#
2329	#youpin#	#ADJ#	#youpinitude#	#N#	#ethnique #	#PROPRIETE / APPARTENANCE#
2330	#zen#	#ADJ#	#zenitude#	#N#	#attitude#	#ATTITUDE#
2331	#zinzin#	#ADJ#	#zinzinitude#	#N#	#attitude#	#PROPRIETE / ATTITUDE#
2332	#abracadabrant#	#ADJ#	#abracadabranterie#	#N#	#évaluatif#	#PROPRIETE / OCCURRENCE#
2333	#abracadabrantesque#	#ADJ#	#abracadabrantesquerie#	#N#	#évaluatif#	#PROPRIETE / OCCURRENCE#
2334	#abscons#	#ADJ#	#absconserie#	#N#	#évaluatif#	#PROPRIETE / OCCURRENCE#
2335	#absolu#	#ADJ#	#absoluterie#	#N#	#physique#	#PROPRIETE#
2336	#absurde#	#ADJ#	#absurderie#	#N#	#évaluatif#	#PROPRIETE / OCCURRENCE#
2337	#adolescent#	#ADJ#	#adolescenterie#	#N#	#état#	#PROPRIETE / ATTITUDE / OCCURRENCE / PERIODE#
2338	#adulte#	#ADJ#	#adulterie#	#N#	#physique / attitude#	#PROPRIETE / OCCURRENCE#
2339	#africain#	#ADJ#	#africanerie#	#N#	#ethnique #	#OCCURRENCE#
2340	#aigrefin#	#ADJ#	#aigrefinerie#	#N#	#évaluatif#	#ATTITUDE / OCCURRENCE#
2341	#aigre#	#ADJ#	#aigrerie#	#N#	#physique / psychologique / attitude#	#ATTITUDE / OCCURRENCE#
2342	#aixois#	#ADJ#	#aixoiserie#	#N#	#ethnique #	#APPARTENANCE / OCCURRENCE / OBJET CONCRET#
2343	#albanais#	#ADJ#	#albanaiserie#	#N#	#ethnique #	#APPARTENANCE / OCCURRENCE#
2344	#albigeois#	#ADJ#	#albigeoiserie#	#N#	#ethnique #	#LIEU#
2345	#algérien#	#ADJ#	#algériennerie#	#N#	#ethnique #	#ATTITUDE / OCCURRENCE#
2346	#ambidextre#	#ADJ#	#ambidextrerie#	#N#	#propriété#	#PROPRIETE#
2347	#amical#	#ADJ#	#amicalerie#	#N#	#attitude#	#OCCURRENCE#
2348	#amusant#	#ADJ#	#amusanterie#	#N#	#évaluatif#	#PROPRIETE / ATTITUDE / OCCURRENCE#
2349	#américain#	#ADJ#	#américainerie#	#N#	#ethnique #	#ATTITUDE / OCCURRENCE / OBJET CONCRET#
2350	#anarchiste#	#ADJ#	#anarchisterie#	#N#	#idéologique#	#OCCURRENCE#
2351	#anglais#	#ADJ#	#anglaiserie#	#N#	#ethnique #	#ATTITUDE / OCCURRENCE / OBJET CONCRET#
2352	#anglich#	#ADJ#	#anglicherie#	#N#	#ethnique #	#OCCURRENCE / OBJET CONCRET#
2353	#anglo-saxon#	#ADJ#	#anglo-saxonnerie#	#N#	#ethnique #	#ATTITUDE / OCCURRENCE / OBJET CONCRET#
2354	#animiste#	#ADJ#	#animisterie#	#N#	#idéologique#	#APPARTENANCE#
2355	#anodin#	#ADJ#	#anodinerie#	#N#	#évaluatif#	#PROPRIETE#
2356	#anti-humaniste#	#ADJ#	#anti-humanisterie#	#N#	#attitude#	#ATTITUDE / OCCURRENCE#
2357	#apache#	#ADJ#	#apacherie#	#N#	#ethnique #	#PROPRIETE / APPARTENANCE / OCCURRENCE / OBJET CONCRET#
2358	#aquilain#	#ADJ#	#aquilainerie#	#N#	#évaluatif#	#PROPRIETE#
2359	#arabe#	#ADJ#	#araberie#	#N#	#ethnique #	#PROPRIETE / APPARTENANCE / OCCURRENCE / OBJET CONCRET#
2360	#atroce#	#ADJ#	#atrocerie#	#N#	#physique / attitude / évaluatif#	#PROPRIETE / OCCURRENCE / OBJET CONCRET#
2361	#autiste#	#ADJ#	#autisterie#	#N#	#attitude#	#ATTITUDE#
2362	#autodidacte#	#ADJ#	#autodidacterie#	#N#	#attitude#	#PROPRIETE#
2363	#auvergnat#	#ADJ#	#auvergnaterie#	#N#	#ethnique #	#PROPRIETE / APPARTENANCE / OCCURRENCE / OBJET CONCRET#
2364	#aveugle#	#ADJ#	#aveuglerie#	#N#	#physique#	#PROPRIETE#
2365	#aztèque#	#ADJ#	#aztèquerie#	#N#	#ethnique #	#OBJET CONCRET#
2366	#balaise#	#ADJ#	#balaiserie#	#N#	#physique#	#PROPRIETE#
2367	#balluche#	#ADJ#	#ballucherie#	#N#	#attitude / évaluatif#	#OCCURRENCE#
2368	#banal#	#ADJ#	#banalerie#	#N#	#évaluatif#	#PROPRIETE / OCCURRENCE / OBJET CONCRET#
2369	#bancal#	#ADJ#	#bancalerie#	#N#	#physique#	#PROPRIETE / OCCURRENCE / OBJET CONCRET#
2370	#banlieusard#	#ADJ#	#banlieusarderie#	#N#	#identité#	#PROPRIETE / APPARTENANCE / OCCURRENCE#
2371	#barbant#	#ADJ#	#barbanterie#	#N#	#évaluatif#	#PROPRIETE#
2372	#barbouze#	#ADJ#	#barbouzerie#	#N#	#propriété#	#PROPRIETE#
2373	#basané#	#ADJ#	#basanerie#	#N#	#physique#	#PROPRIETE / OCCURRENCE#
2374	#basque#	#ADJ#	#basquerie#	#N#	#ethnique #	#OCCURRENCE / OBJET CONCRET#
2375	#bayonnais#	#ADJ#	#bayonnaiserie#	#N#	#ethnique #	#PROPRIETE / APPARTENANCE / OCCURRENCE / OBJET CONCRET#
2376	#beatnik#	#ADJ#	#beatnikerie#	#N#	#attitude#	#ATTITUDE / OCCURRENCE / OBJET CONCRET#
2377	#belge#	#ADJ#	#belgerie#	#N#	#ethnique #	#PROPRIETE / LIEU#
2378	#belliqueux#	#ADJ#	#belliquerie#	#N#	#attitude#	#PROPRIETE / ATTITUDE / OCCURRENCE#
2379	#bellâtre#	#ADJ#	#bellâtrerie#	#N#	#attitude / évaluatif#	#ATTITUDE / OCCURRENCE#
2380	#benoît#	#ADJ#	#benoîterie#	#N#	#attitude#	#ATTITUDE / OCCURRENCE#
2381	#benoîton#	#ADJ#	#benoîtonnerie#	#N#	#attitude#	#PROPRIETE / ATTITUDE#
2382	#benêt#	#ADJ#	#benêterie#	#N#	#attitude#	#ATTITUDE / OCCURRENCE#
2383	#berlinois#	#ADJ#	#berlinoiserie#	#N#	#ethnique #	#PROPRIETE / APPARTENANCE / OCCURRENCE / OBJET CONCRET#
2384	#berrichon#	#ADJ#	#berrichonnerie#	#N#	#ethnique #	#PROPRIETE / APPARTENANCE / OCCURRENCE / OBJET CONCRET#
2385	#bestial#	#ADJ#	#bestialerie#	#N#	#propriété / attitude#	#ATTITUDE / OCCURRENCE#
2386	#biaisé#	#ADJ#	#biaiserie#	#N#	#propriété#	#PROPRIETE#
2387	#bien-pensant#	#ADJ#	#bien-pensanterie#	#N#	#évaluatif#	#PROPRIETE#
2388	#bigame#	#ADJ#	#bigamerie#	#N#	#propriété#	#PROPRIETE#
2389	#bigarré#	#ADJ#	#bigarrerie#	#N#	#physique#	#PROPRIETE#
2390	#bigouden#	#ADJ#	#bigoudenerie#	#N#	#ethnique #	#PROPRIETE / APPARTENANCE / OCCURRENCE / OBJET CONCRET#
2391	#bilingue#	#ADJ#	#bilinguerie#	#N#	#propriété#	#PROPRIETE#
2392	#bipède#	#ADJ#	#bipèderie#	#N#	#propriété#	#PROPRIETE#
2393	#birman#	#ADJ#	#birmanerie#	#N#	#ethnique #	#PROPRIETE / APPARTENANCE / OCCURRENCE / OBJET CONCRET#
2394	#biscornu#	#ADJ#	#biscornuterie#	#N#	#physique#	#PROPRIETE#
2395	#bisontin#	#ADJ#	#bisontinerie#	#N#	#ethnique #	#PROPRIETE / APPARTENANCE / OCCURRENCE / OBJET CONCRET#
2396	#blaireau#	#ADJ#	#blaireauterie#	#N#	#attitude#	#ATTITUDE / OCCURRENCE#
2397	#blanchâtre#	#ADJ#	#blanchâtrerie#	#N#	#chromatique#	#PROPRIETE#
2398	#blasé#	#ADJ#	#blaserie#	#N#	#attitude#	#ATTITUDE#
2399	#blessant#	#ADJ#	#blessanterie#	#N#	#évaluatif#	#OCCURRENCE#
2400	#bleuâtre#	#ADJ#	#bleuâtrerie#	#N#	#chromatique#	#PROPRIETE#
2401	#blondin#	#ADJ#	#blondinerie#	#N#	#chromatique#	#PROPRIETE / OCCURRENCE#
2402	#bohémien#	#ADJ#	#bohémiennerie#	#N#	#ethnique #	#PROPRIETE / APPARTENANCE / OCCURRENCE / OBJET CONCRET#
2403	#bordelais#	#ADJ#	#bordelaiserie#	#N#	#ethnique #	#PROPRIETE / APPARTENANCE / OCCURRENCE / OBJET CONCRET#
2404	#bouddhiste#	#ADJ#	#bouddhisterie#	#N#	#idéologique#	#PROPRIETE / APPARTENANCE / OCCURRENCE / OBJET CONCRET#
2405	#bouillant#	#ADJ#	#bouillanterie#	#N#	#physique#	#OCCURRENCE#
2406	#boulet#	#ADJ#	#bouleterie#	#N#	#attitude#	#PROPRIETE / ATTITUDE / OCCURRENCE#
2407	#bourgeois#	#ADJ#	#bourgeoiserie#	#N#	#identité#	#PROPRIETE / APPARTENANCE / OCCURRENCE / OBJET CONCRET#
2408	#boursouflé#	#ADJ#	#boursouflerie#	#N#	#physique#	#PROPRIETE#
2409	#branché#	#ADJ#	#brancherie#	#N#	#attitude#	#PROPRIETE / OCCURRENCE / OBJET CONCRET#
2410	#branque#	#ADJ#	#branquerie#	#N#	#attitude#	#ATTITUDE#
2411	#branquignol#	#ADJ#	#branquignolerie#	#N#	#attitude#	#ATTITUDE / OCCURRENCE#
2412	#braqué#	#ADJ#	#braquerie#	#N#	#attitude#	#ATTITUDE / OCCURRENCE#
2413	#bredin#	#ADJ#	#bredinerie#	#N#	#attitude#	#ATTITUDE / OCCURRENCE#
2414	#bredouille#	#ADJ#	#bredouillerie#	#N#	#état#	#PROPRIETE / OCCURRENCE#
2415	#brillant#	#ADJ#	#brillanterie#	#N#	#physique / attitude#	#OCCURRENCE#
2416	#brindezingue#	#ADJ#	#brindezinguerie#	#N#	#état#	#PROPRIETE / OCCURRENCE#
2417	#british#	#ADJ#	#britisherie#	#N#	#ethnique #	#PROPRIETE / APPARTENANCE / OCCURRENCE / OBJET CONCRET#
2418	#brutal#	#ADJ#	#brutalerie#	#N#	#propriété#	#ATTITUDE#
2419	#brute#	#ADJ#	#bruterie#	#N#	#attitude#	#ATTITUDE#
2420	#bruxellois#	#ADJ#	#bruxelloiserie#	#N#	#ethnique #	#PROPRIETE / APPARTENANCE / OCCURRENCE / OBJET CONCRET#
2421	#bruyant#	#ADJ#	#bruyanterie#	#N#	#physique#	#PROPRIETE / OCCURRENCE#
2422	#bref#	#ADJ#	#brèverie#	#N#	#physique#	#PROPRIETE#
2423	#brésilien#	#ADJ#	#brésiliennerie#	#N#	#ethnique #	#PROPRIETE / APPARTENANCE / OCCURRENCE / OBJET CONCRET#
2424	#burlesque#	#ADJ#	#burlesquerie#	#N#	#propriété#	#ATTITUDE / OCCURRENCE#
2425	#byzantin#	#ADJ#	#byzantinerie#	#N#	#ethnique #	#PROPRIETE / APPARTENANCE / OCCURRENCE / OBJET CONCRET#
2426	#bébête#	#ADJ#	#bébêterie#	#N#	#attitude#	#ATTITUDE#
2427	#bénin#	#ADJ#	#bénignerie#	#N#	#évaluatif#	#OCCURRENCE#
2428	#cul-bénit#	#ADJ#	#cul-béniterie#	#N#	#attitude#	#ATTITUDE#
2429	#béotien#	#ADJ#	#béotiennerie#	#N#	#ethnique #	#PROPRIETE / APPARTENANCE / OCCURRENCE / OBJET CONCRET#
2430	#bétasse#	#ADJ#	#bétasserie#	#N#	#attitude#	#ATTITUDE / OCCURRENCE#
2431	#cabotin#	#ADJ#	#cabotinerie#	#N#	#attitude#	#ATTITUDE / OCCURRENCE#
2432	#camerounais#	#ADJ#	#camerounaiserie#	#N#	#ethnique #	#PROPRIETE / APPARTENANCE / OCCURRENCE / OBJET CONCRET#
2433	#campagnard#	#ADJ#	#campagnarderie#	#N#	#propriété#	#PROPRIETE / APPARTENANCE / OCCURRENCE / OBJET CONCRET#
2434	#canadien#	#ADJ#	#canadiennerie#	#N#	#ethnique #	#PROPRIETE / APPARTENANCE / OCCURRENCE / OBJET CONCRET#
2435	#candide#	#ADJ#	#candiderie#	#N#	#attitude#	#ATTITUDE#
2436	#canin#	#ADJ#	#caninerie#	#N#	#attitude#	#ENSEMBLE#
2437	#capon#	#ADJ#	#caponnerie#	#N#	#attitude#	#ATTITUDE#
2438	#carnassier#	#ADJ#	#carnasserie#	#N#	#propriété#	#PROPRIETE / LIEU#
2439	#carthaginois#	#ADJ#	#carthaginoiserie#	#N#	#ethnique #	#PROPRIETE / APPARTENANCE / OCCURRENCE / OBJET CONCRET#
2440	#carthésien#	#ADJ#	#cartésienerie#	#N#	#idéologique#	#PROPRIETE / APPARTENANCE / OCCURRENCE#
2441	#castillan#	#ADJ#	#castillanerie#	#N#	#ethnique #	#PROPRIETE / APPARTENANCE / OCCURRENCE / OBJET CONCRET#
2442	#catalan#	#ADJ#	#catalanerie#	#N#	#ethnique #	#PROPRIETE / APPARTENANCE / OCCURRENCE / OBJET CONCRET#
2443	#cauchemardesque#	#ADJ#	#cauchemardesquerie#	#N#	#évaluatif#	#PROPRIETE / OCCURRENCE#
2444	#bobo-caviard#	#ADJ#	#bobo-caviarderie#	#N#	#attitude#	#ATTITUDE / OCCURRENCE#
2445	#celte#	#ADJ#	#celterie#	#N#	#ethnique #	#PROPRIETE / APPARTENANCE / OCCURRENCE / OBJET CONCRET#
2446	#centripète#	#ADJ#	#centripèterie#	#N#	#propriété#	#PROPRIETE#
2447	#champêtre#	#ADJ#	#champêtrerie#	#N#	#propriété#	#OCCURRENCE#
2448	#charmant#	#ADJ#	#charmanterie#	#N#	#attitude#	#ATTITUDE#
2449	#chauve#	#ADJ#	#chauverie#	#N#	#physique#	#PROPRIETE / OCCURRENCE / OBJET CONCRET#
2450	#chauvin#	#ADJ#	#chauvinerie#	#N#	#attitude#	#ATTITUDE / OCCURRENCE#
2451	#cheap#	#ADJ#	#cheaperie#	#N#	#évaluatif#	#PROPRIETE / OBJET CONCRET#
2452	#chevaleresque#	#ADJ#	#chevaleresquerie#	#N#	#propriété#	#PROPRIETE#
2453	#chiant#	#ADJ#	#chianterie#	#N#	#attitude / évaluatif#	#ATTITUDE / OCCURRENCE#
2454	#chien#	#ADJ#	#chienerie#	#N#	#attitude#	#PROPRIETE#
2455	#chiite#	#ADJ#	#chiiterie#	#N#	#ethnique #	#PROPRIETE / APPARTENANCE / OCCURRENCE / OBJET CONCRET#
2456	#chilien#	#ADJ#	#chiliennerie#	#N#	#ethnique #	#PROPRIETE / APPARTENANCE / OCCURRENCE / OBJET CONCRET#
2457	#chic#	#ADJ#	#chiquerie#	#N#	#attitude / évaluatif#	#PROPRIETE#
2458	#chleuh#	#ADJ#	#chleuherie#	#N#	#ethnique #	#PROPRIETE / APPARTENANCE / OCCURRENCE / OBJET CONCRET#
2459	#chnoque#	#ADJ#	#chnoquerie#	#N#	#attitude#	#OCCURRENCE#
2460	#chou#	#ADJ#	#chouterie#	#N#	#attitude / évaluatif#	#PROPRIETE#
2461	#nickel-chrome#	#ADJ#	#nickel-chromerie#	#N#	#évaluatif#	#PROPRIETE#
2462	#chrétien#	#ADJ#	#chrétiennerie#	#N#	#idéologique#	#PROPRIETE / APPARTENANCE / OCCURRENCE / OBJET CONCRET#
2463	#cinglant#	#ADJ#	#cinglanterie#	#N#	#évaluatif#	#ATTITUDE#
2464	#cinglé#	#ADJ#	#cinglerie#	#N#	#attitude#	#ATTITUDE#
2465	#cinéphile#	#ADJ#	#cinéphilerie#	#N#	#attitude#	#OCCURRENCE#
2466	#citadin#	#ADJ#	#citadinerie#	#N#	#identité#	#PROPRIETE / APPARTENANCE / OCCURRENCE / OBJET CONCRET#
2467	#clandestin#	#ADJ#	#clandestinerie#	#N#	#identité#	#PROPRIETE / APPARTENANCE / OCCURRENCE / OBJET CONCRET#
2468	#clean#	#ADJ#	#cleanerie#	#N#	#physique / attitude#	#PROPRIETE#
2469	#clinquant#	#ADJ#	#clinquanterie#	#N#	#évaluatif#	#PROPRIETE#
2470	#clownesque#	#ADJ#	#clownesquerie#	#N#	#évaluatif#	#PROPRIETE#
2471	#clérical#	#ADJ#	#cléricalerie#	#N#	#propriété / RELATIONNEL#	#PROPRIETE#
2472	#coincé#	#ADJ#	#coincerie#	#N#	#attitude#	#PROPRIETE / ATTITUDE#
2473	#baba-cool#	#ADJ#	#baba-coolerie#	#N#	#attitude#	#ATTITUDE / OCCURRENCE / OBJET CONCRET#
2474	#communiste#	#ADJ#	#communisterie#	#N#	#idéologique#	#PROPRIETE / APPARTENANCE / OCCURRENCE / OBJET CONCRET#
2475	#complexe#	#ADJ#	#complexerie#	#N#	#évaluatif#	#PROPRIETE#
2476	#compliqué#	#ADJ#	#compliquerie#	#N#	#attitude / évaluatif#	#PROPRIETE#
2477	#comtois#	#ADJ#	#comtoiserie#	#N#	#ethnique #	#PROPRIETE / APPARTENANCE / OCCURRENCE / OBJET CONCRET#
2478	#congolais#	#ADJ#	#congolaiserie#	#N#	#ethnique #	#PROPRIETE / APPARTENANCE / OCCURRENCE / OBJET CONCRET#
2479	#conjugal#	#ADJ#	#conjugalerie#	#N#	#RELATIONNEL#	#PROPRIETE#
2480	#connard#	#ADJ#	#connarderie#	#N#	#attitude#	#ATTITUDE / OCCURRENCE#
2481	#consanguin#	#ADJ#	#consanguinerie#	#N#	#physique / attitude#	#PROPRIETE / MEROCO#
2482	#content#	#ADJ#	#contenterie#	#N#	#attitude#	#ATTITUDE#
2483	#cool#	#ADJ#	#coolerie#	#N#	#attitude#	#ATTITUDE / OCCURRENCE#
2484	#coquinet#	#ADJ#	#coquinetterie#	#N#	#attitude#	#ATTITUDE / OCCURRENCE#
2485	#cordial#	#ADJ#	#cordialerie#	#N#	#évaluatif#	#ATTITUDE#
2486	#correct#	#ADJ#	#correcterie#	#N#	#physique / attitude#	#ATTITUDE#
2487	#corse#	#ADJ#	#corserie#	#N#	#ethnique #	#PROPRIETE / APPARTENANCE / OCCURRENCE / OBJET CONCRET#
2488	#coréen#	#ADJ#	#coréennerie#	#N#	#ethnique #	#PROPRIETE / APPARTENANCE / OCCURRENCE / OBJET CONCRET#
2489	#cossard#	#ADJ#	#cossarderie#	#N#	#attitude#	#ATTITUDE / OCCURRENCE#
2490	#costaud#	#ADJ#	#costauderie#	#N#	#physique#	#PROPRIETE#
2491	#couard#	#ADJ#	#couarderie#	#N#	#attitude#	#ATTITUDE / OCCURRENCE#
2492	#coulant#	#ADJ#	#coulanterie#	#N#	#physique#	#PROPRIETE#
2493	#courageux#	#ADJ#	#couragerie#	#N#	#attitude#	#ATTITUDE#
2494	#courtois#	#ADJ#	#courtoiserie#	#N#	#attitude#	#ATTITUDE / OCCURRENCE#
2495	#craignosse#	#ADJ#	#craignosserie#	#N#	#évaluatif#	#ATTITUDE / OCCURRENCE#
2496	#crevard#	#ADJ#	#crevarderie#	#N#	#attitude#	#ATTITUDE / OCCURRENCE#
